1,2,1,1,,4003816,3,94003816,1,125,4,17043,2,1,1,2,0.00,0,3,2,,3,,,,,1,1,,2,2,2,9,14.00,2,11.97,3338.28,669.26,682.08
1,2,1,1,,4003826,2,94003826,1,132,4,17097,2,2,2,2,0.00,0,1,1,,5,,,,,1,1,,9,0,0,7,4.00,2,0.24,67.92,112.3,119.27
1,2,1,1,,4003853,3,94003853,1,124,3,17031,2,2,2,1,,1,1,1,,3,,,,,2,1,,5,1,0,13,10.00,1,0.5,140.67,135.83,139.22
1,1,1,1,,4003928,5,94003928,1,130,2,17031,1,2,1,1,,0,3,1,,3,,,,,2,1,,5,1,0,7,,1,1.44,402.49,380.55,403.31
1,2,1,1,,4003943,1,94003943,1,129,1,17089,2,2,5,3,0.00,0,1,1,,5,,,,,3,0,,7,2,1,8,12.00,3,0.54,150.55,298.19,310.82
1,1,1,1,,4003956,1,94003956,1,125,4,17031,2,2,1,1,,0,3,2,,2,TORONTO,ON,12345,2.00,1,1,,7,1,0,5,,1,0.01,3.88,439.62,450.6
1,2,1,3,,4004007,5,94004007,1,126,5,17031,1,1,1,2,0.00,0,3,2,,3,,,,,2,1,,7,1,1,12,11.00,2,0.33,94.46,127.01,134.61
1,2,1,1,,4004044,3,94004044,1,145,3,17031,2,2,2,2,0.00,0,1,1,,5,,,,,2,1,,2,2,0,8,8.00,2,0.41,117.02,109.47,115.44
1,1,1,1,,4004109,2,94004109,1,123,2,17043,2,2,1,2,1.00,0,1,1,,5,,,,,0,1,,1,0,0,10,,1,1.08,302.56,245.32,250.02
1,2,1,1,,4004128,3,94004128,1,125,4,17031,2,1,2,5,3.00,5,1,1,,5,,,,,1,1,,6,2,3,29,31.00,2,0.28,79.01,143.78,147.37
1,1,1,1,,4004136,1,94004136,1,129,1,17089,2,2,1,2,0.00,0,1,1,,3,,,,,2,1,,2,0,0,4,,2,0.83,231.91,175.1,182.52
1,2,1,1,,4004206,2,94004206,1,147,5,17031,2,2,4,2,0.00,2,1,1,,5,,,,,2,2,1.00,7,2,0,20,12.00,2,0.13,36.48,305.82,322.5
1,2,1,1,,4004243,3,94004243,1,135,7,17031,2,1,1,2,0.00,0,1,1,,5,,,,,1,1,,3,2,0,10,12.00,2,0.22,63.26,44.03,45.13
1,2,1,1,,4004327,2,94004327,1,172,1,17031,2,2,3,3,0.00,0,1,1,,4,,,,,3,3,0.00,7,2,1,13,6.00,3,0.11,31.79,257.63,271.69
1,1,1,1,,4004361,3,94004361,1,129,1,17031,2,2,1,1,,1,3,2,,5,,,,,0,1,,4,1,0,6,,1,0.16,46.39,99.68,102.17
1,1,1,1,,4004381,1,94004381,1,152,3,17111,2,2,2,3,1.00,0,1,1,,3,,,,,2,1,,7,1,1,6,,2,0.11,32.7,1169.46,1232.69
1,2,1,1,,4004411,2,94004411,1,136,1,17043,2,2,1,1,,0,1,1,,5,,,,,0,1,,4,0,0,0,0.00,1,0.5,139.86,251.24,256.06
1,2,1,1,,4004413,2,94004413,1,140,5,17031,2,2,1,2,0.00,0,3,1,,1,SHAUMBERG,IL,60194,1.00,1,1,,3,0,0,8,3.00,2,0.59,165.19,150.51,154.27
1,2,1,3,,4004441,3,94004441,1,144,2,17031,1,1,2,4,0.00,0,1,1,,3,,,,,2,1,,7,2,2,10,25.00,2,0.35,99.07,159.78,163.77
